time,event,membership_category,feedback_negative,points_in_wallet,avg_transaction_value,avg_frequency_login_days,past_complaint,gender,region_category,age
1032,0,Gold Membership,0,846.52,29455.29,9.0,0,M,Town,36.0
73,0,Gold Membership,0,729.92,21071.33,9.0,0,M,Village,63.0
75,0,Premium Membership,0,768.56,9475.13,12.0,0,F,,52.0
52,0,Platinum Membership,1,780.13,10614.91,12.0,1,M,Town,33.0
727,0,Silver Membership,1,730.29,39454.65,25.0,1,F,City,23.0
617,1,No Membership,1,605.08,35634.14,5.0,1,M,Town,15.0
568,0,Premium Membership,1,706.76,29995.98,,0,M,City,62.0
321,1,No Membership,1,,47841.07,16.0,1,M,Town,39.0
476,1,Basic Membership,1,663.72,22288.25,25.0,1,F,Town,61.0
425,1,No Membership,1,683.34,9702.88,23.0,1,M,Town,61.0
222,0,Gold Membership,0,726.86,37516.59,2.0,0,M,City,46.0
191,1,No Membership,1,577.13,40439.57,18.0,0,F,Town,25.0
104,0,Silver Membership,1,208.33638880251576,17985.43,16.0,1,M,,30.0
660,0,Premium Membership,1,762.05,14158.11,29.0,0,M,Village,29.0
80,0,Platinum Membership,0,,67129.14,6.0,0,F,City,36.0
38,1,No Membership,1,205.868112600564,12528.9,7.0,0,M,City,45.0
17,0,Premium Membership,1,,37330.08,9.0,0,M,Town,35.0
442,0,Platinum Membership,0,731.19,88245.8,5.0,1,M,,57.0
286,1,Basic Membership,1,547.88,6736.52,16.0,1,F,Town,10.0
963,1,Basic Membership,1,629.63,4558.58,24.0,0,M,Town,64.0
965,0,Silver Membership,1,787.04,46366.48,9.0,1,F,,47.0
1052,0,Platinum Membership,1,709.65,9987.62,15.0,0,F,City,16.0
812,0,Gold Membership,0,812.44,44148.26,11.0,0,M,,64.0
513,0,Gold Membership,1,760.81,36063.83,21.0,0,F,Town,63.0
1045,0,Silver Membership,0,265.79891815789927,54303.38,3.0,0,F,Town,40.0
1067,0,Platinum Membership,1,751.18,32402.34,,1,M,City,16.0
98,0,Platinum Membership,0,773.09,85602.35,,1,M,City,24.0
847,0,Gold Membership,1,758.89,44323.94,8.0,1,M,Village,37.0
355,1,No Membership,1,633.91,45905.76,,1,F,City,10.0
85,0,Gold Membership,0,805.62,59660.13,,1,F,Town,55.0
776,1,Silver Membership,1,630.59,26840.27,26.0,1,F,,47.0
327,1,Basic Membership,1,,41837.26,21.0,1,F,City,24.0
1052,0,Gold Membership,1,730.26,926.03,,0,M,Village,43.0
298,1,No Membership,1,683.48,46036.31,17.655816025070166,1,M,City,58.0
650,0,Platinum Membership,1,766.97,39168.15,27.0,0,M,Town,42.0
191,1,Silver Membership,1,647.59,13433.8,13.0,0,M,Town,11.0
114,0,Gold Membership,1,793.91,6006.95,,0,M,,54.0
902,0,Gold Membership,1,783.04,25044.95,6.0,1,F,City,52.0
379,0,Platinum Membership,1,706.31,14972.61,17.0,1,F,City,47.0
784,0,Premium Membership,1,1008.790219494279,3892.28,28.0,0,F,City,13.0
91,0,Gold Membership,1,796.59,47645.45,21.0,0,M,City,13.0
1030,1,Basic Membership,1,658.37,23986.07,6.0,0,M,Town,56.0
1080,0,Gold Membership,0,716.52,88932.02,,0,M,Town,35.0
240,0,Platinum Membership,1,738.0,42776.19,26.0,1,M,Town,15.0
578,1,Basic Membership,1,,16515.7,13.0,1,F,City,42.0
1008,1,Silver Membership,1,649.15,30315.73,24.0,1,F,Town,44.0
458,0,Platinum Membership,1,730.63,33746.86,18.0,1,M,Town,16.0
123,0,Platinum Membership,0,799.16,36915.82,4.0,0,M,Town,64.0
898,0,Platinum Membership,1,1157.4265363052125,28603.66,26.0,1,M,Town,62.0
240,1,No Membership,1,565.33,6928.16,13.0,1,F,City,12.0
748,1,Basic Membership,1,534.71,43020.91,14.0,1,F,Town,61.0
1084,0,Gold Membership,0,817.84,57274.2,13.0,0,F,City,38.0
858,1,No Membership,1,506.07,12333.18,8.0,0,F,Town,59.0
77,0,Silver Membership,1,739.01,34384.02,26.0,1,M,Town,32.0
287,1,Silver Membership,1,624.35,36062.37,21.0,1,M,Village,23.0
44,0,Silver Membership,1,700.69,12119.48,11.0,0,F,Town,50.0
99,0,Gold Membership,0,798.45,66048.97,,1,F,Village,49.0
991,1,Basic Membership,1,685.61,29802.16,27.0,1,F,Town,50.0
705,1,Silver Membership,1,708.35,9968.73,16.0,0,M,Town,23.0
141,1,No Membership,1,601.41,21436.68,23.0,0,F,City,31.0
853,0,Silver Membership,1,,42665.11,25.0,0,F,City,20.0
1069,1,No Membership,1,600.54,41022.47,21.0,0,F,,55.0
362,0,Gold Membership,1,742.34,18196.78,25.0,0,F,Village,61.0
588,1,Basic Membership,1,684.54,49634.79,29.0,1,M,Village,49.0
615,0,Gold Membership,1,793.06,14475.34,15.0,0,F,Village,56.0
221,0,Platinum Membership,1,756.82,2176.69,28.0,0,M,,22.0
25,0,Platinum Membership,0,814.96,42972.4,3.0,1,M,Village,11.0
702,1,No Membership,1,583.84,8454.11,22.0,0,M,City,34.0
265,1,No Membership,1,338.68268141564744,48568.05,12.0,0,M,Town,62.0
613,0,Premium Membership,0,,88592.23,12.0,0,M,Town,63.0
1046,0,Platinum Membership,1,725.87,10995.81,29.0,1,M,,64.0
294,1,No Membership,1,523.67,7788.17,29.0,0,F,City,16.0
39,1,No Membership,1,696.95,4501.72,19.0,0,M,Town,59.0
381,1,Basic Membership,1,1071.0139033737814,19090.98,7.0,1,M,Town,30.0
54,1,Gold Membership,1,630.33,11096.0,24.0,0,M,,56.0
909,0,Platinum Membership,1,760.12,34045.87,5.0,0,F,City,15.0
8,1,Gold Membership,1,963.9121409595384,20858.68,12.0,1,F,City,52.0
945,0,Gold Membership,1,767.36,48646.51,27.0,0,F,City,41.0
66,0,Gold Membership,1,768.97,15188.93,29.0,1,M,Town,43.0
117,1,No Membership,1,582.44,38671.76,12.0,1,F,Village,42.0
814,0,Premium Membership,1,716.01,5141.23,21.0,0,F,City,23.0
583,1,No Membership,1,684.09,13384.26,,1,M,Village,13.0
1047,1,Gold Membership,1,684.78,29834.73,28.0,1,M,Town,24.0
538,0,Gold Membership,1,798.08,27818.61,,0,M,Town,27.0
569,0,Gold Membership,1,1622.9634795437437,10793.04,24.0,0,F,Village,47.0
487,1,No Membership,1,563.22,23582.89,8.0,1,F,,45.0
419,0,Platinum Membership,0,773.32,85029.3,19.0,0,M,Town,16.0
284,0,Platinum Membership,1,778.0,43679.83,21.0,0,F,Town,22.0
619,1,No Membership,1,699.45,5123.15,,1,M,Town,22.0
786,0,Premium Membership,0,286.20553173637484,20179.57,12.0,0,F,Town,57.0
46,0,Silver Membership,1,762.95,46550.53,15.0,1,M,City,52.0
500,0,Premium Membership,0,767.64,56869.14,,0,M,Village,48.0
49,1,No Membership,1,,15526.32,29.0,1,F,City,62.0
293,1,Basic Membership,1,697.37,18198.93,11.0,1,F,City,15.0
83,1,Gold Membership,1,118.64948944896832,5935.49,28.0,1,F,City,39.0
187,1,Basic Membership,1,564.01,16069.3,15.0,0,M,Town,30.0
478,0,Platinum Membership,1,,11727.2,10.0,0,M,Village,32.0
454,1,Basic Membership,1,690.47,29474.34,17.0,1,M,City,53.0
49,0,Gold Membership,1,712.19,31609.72,26.0,0,F,Village,38.0
516,0,Premium Membership,0,807.77,29374.03,5.0,1,F,Village,13.0
828,1,Basic Membership,1,712.76,42608.27,20.0,1,M,Town,20.0
1032,1,Silver Membership,1,631.51,41357.59,23.0,1,M,City,62.0
735,0,Premium Membership,1,726.01,16657.6,,0,M,Village,46.0
562,0,Silver Membership,1,,47408.25,27.0,1,M,Town,40.0
925,0,Platinum Membership,0,799.95,11718.89,18.0,1,F,,52.0
870,1,Basic Membership,1,608.73,41148.81,,1,M,Town,27.0
767,0,Platinum Membership,1,,46660.92,17.0,1,M,City,30.0
1058,1,Basic Membership,1,562.74,43734.65,9.0,0,M,Town,46.0
851,1,Basic Membership,1,693.96,18836.24,24.0,1,M,,10.0
328,1,Basic Membership,1,509.84,34817.12,29.0,0,M,Town,11.0
410,0,Premium Membership,1,763.95,26265.77,21.0,1,M,Village,29.0
610,0,Platinum Membership,1,770.67,42658.79,,0,M,City,35.0
551,0,Silver Membership,1,763.83,40743.23,6.0,0,F,,38.0
602,0,Gold Membership,0,763.52,85876.71,9.0,1,F,City,20.0
381,1,Basic Membership,1,706.76,23994.64,27.0,0,M,Village,48.0
100,0,Platinum Membership,0,,66155.21,13.0,1,M,Village,53.0
1082,1,Basic Membership,1,607.44,6293.14,24.0,0,M,Town,56.0
1049,1,Basic Membership,1,659.35,38838.76,6.0,0,F,Town,63.0
263,1,Gold Membership,1,127.72250122590742,1568.94,,1,M,Village,59.0
758,1,No Membership,1,653.91,25927.2,29.0,1,F,City,43.0
732,0,Platinum Membership,1,779.06,42770.68,11.0,1,F,City,56.0
345,1,Basic Membership,1,656.99,27648.58,23.0,0,M,Town,41.0
496,0,Gold Membership,1,755.2,19316.11,6.0,1,M,City,40.0
775,0,Premium Membership,1,750.79,24618.63,20.0,1,M,Town,26.0
726,1,Silver Membership,1,619.03,43543.25,15.0,1,M,Town,13.0
319,0,Platinum Membership,1,783.61,32534.5,20.0,1,M,City,18.0
678,0,Premium Membership,1,1180.2666473478034,13431.52,11.0,1,F,,14.0
543,1,Basic Membership,1,712.7,41880.23,25.0,0,F,City,11.0
479,1,Silver Membership,1,634.7,8444.36,5.0,0,M,,21.0
788,1,Gold Membership,1,659.35,46881.48,21.0,1,M,City,24.0
318,0,Gold Membership,0,731.43,48612.9,10.0,1,M,Town,15.0
178,0,Platinum Membership,0,714.29,95903.79,18.0,0,M,Town,39.0
927,0,Premium Membership,0,1128.4877796237536,1175.36,14.0,0,M,City,34.0
14,0,Premium Membership,0,754.56,89305.1,3.0,0,M,City,30.0
475,1,No Membership,1,,29483.31,11.0,1,F,,56.0
421,1,No Membership,1,,19363.1,5.0,1,M,City,34.0
515,0,Platinum Membership,1,327.27930863512995,23355.6,,0,F,City,15.0
427,0,Platinum Membership,0,781.45,15208.22,19.0,1,M,,55.0
1089,1,Gold Membership,1,663.2,24978.19,21.0,0,M,Town,40.0
796,1,No Membership,1,636.74,48192.06,27.0,1,M,Village,17.0
73,1,Basic Membership,1,665.7,29229.02,26.0,0,F,Town,28.0
306,0,Gold Membership,0,742.51,95217.2,,1,M,Village,23.0
531,0,Silver Membership,0,792.26,7293.96,16.0,1,F,Town,27.0
286,1,Silver Membership,1,680.61,43297.86,7.0,1,F,Town,17.0
144,0,Silver Membership,1,768.24,39349.52,,0,M,Village,25.0
1059,0,Premium Membership,1,,10239.79,13.0,1,M,City,10.0
1062,1,Gold Membership,1,627.81,41307.61,29.0,1,M,City,52.0
848,1,No Membership,1,719.52,12878.31,,1,M,Town,28.0
781,1,No Membership,1,503.06,30329.29,8.0,0,M,Town,57.0
616,1,Silver Membership,1,662.46,39323.16,,0,M,Town,31.0
820,0,Gold Membership,1,736.39,25560.26,20.0,0,F,Town,59.0
1012,0,Silver Membership,1,762.61,42876.58,15.0,1,F,Village,33.0
57,1,Silver Membership,1,605.13,40182.84,27.0,0,F,City,58.0
949,1,Silver Membership,1,,13492.33,18.0,0,F,Town,36.0
849,0,Platinum Membership,1,,28926.91,,1,M,Town,39.0
595,1,No Membership,1,614.06,29213.18,21.0,1,F,City,62.0
784,1,No Membership,1,622.25,44901.65,,1,F,Town,29.0
237,0,Silver Membership,0,1011.5119361498568,69973.38,,1,F,,10.0
729,1,Silver Membership,1,663.34,26890.33,15.0,1,F,Village,56.0
907,1,Silver Membership,1,,44049.01,13.0,0,F,Town,50.0
1079,0,Silver Membership,1,758.95,22384.07,19.0,1,F,City,16.0
920,1,Silver Membership,1,657.66,28421.26,22.0,0,F,Town,11.0
318,1,Basic Membership,1,636.63,34575.91,6.0,0,M,,26.0
1025,1,Silver Membership,1,616.76,9825.3,,0,M,Town,35.0
439,1,Gold Membership,1,680.1,42386.53,27.0,0,M,City,47.0
276,0,Gold Membership,1,725.49,38077.17,6.0,1,F,City,61.0
284,1,No Membership,1,309.89663170493867,48392.73,21.0,0,F,Town,62.0
962,1,Basic Membership,1,580.08,2699.99,23.0,1,M,Town,20.0
414,0,Premium Membership,1,727.22,46198.58,,1,F,Town,51.0
877,0,Premium Membership,0,843.07,49029.98,10.0,1,F,Village,36.0
545,0,Premium Membership,1,766.7,19843.37,6.0,0,M,Town,14.0
28,0,Premium Membership,0,742.39,61871.4,1.0,1,M,City,28.0
381,1,Gold Membership,1,614.35,29454.6,18.0,0,F,City,31.0
85,0,Premium Membership,1,799.21,12422.31,17.0,0,M,City,50.0
911,1,Basic Membership,1,668.4637949759015,15790.75,7.0,0,F,Village,44.0
711,0,Silver Membership,1,734.6,30584.33,12.0,0,M,Village,12.0
204,1,No Membership,1,604.94,41377.33,8.0,0,F,City,47.0
799,1,Basic Membership,1,612.46,9758.12,28.0,1,F,City,64.0
177,1,Basic Membership,1,621.53,11840.07,,1,M,Town,47.0
885,0,Gold Membership,1,754.63,4575.47,19.0,1,M,City,28.0
428,0,Platinum Membership,1,768.47,26405.67,19.0,0,M,Town,62.0
231,1,Gold Membership,1,693.2,43233.15,8.0,0,M,Town,13.0
233,0,Silver Membership,1,784.14,27443.34,8.0,0,F,City,60.0
999,0,Silver Membership,0,,36102.57,7.0,0,M,Town,18.0
740,1,Silver Membership,1,672.18,13634.56,,1,M,,40.0
997,1,Gold Membership,1,631.75,49429.65,8.0,1,M,Town,14.0
392,1,Gold Membership,1,,29002.52,14.0,0,F,Town,40.0
291,0,Platinum Membership,1,388.3170801732968,3391.75,18.0,1,M,,63.0
577,0,Gold Membership,0,828.27,9963.11,16.0,1,F,Town,10.0
67,0,Platinum Membership,1,729.98,48858.13,6.0,1,M,City,48.0
1030,1,Basic Membership,1,,36249.03,12.0,1,M,City,47.0
202,0,Silver Membership,1,714.89,36961.0,10.0,1,F,City,34.0
583,1,No Membership,1,,5053.08,6.0,1,F,City,45.0
243,0,Silver Membership,1,718.79,5242.97,5.0,1,M,Town,20.0
1012,0,Premium Membership,1,709.64,36079.92,27.0,0,M,Village,39.0
210,0,Gold Membership,0,846.91,98038.51,9.0,0,F,City,21.0
856,1,Gold Membership,1,710.54,1690.06,,1,F,Town,39.0
478,1,Silver Membership,1,606.15,32573.93,26.0,0,F,City,49.0
918,0,Platinum Membership,0,827.3,11334.64,13.0,1,M,Town,46.0
311,1,Basic Membership,1,655.56,3963.37,10.0,0,F,Town,15.0
148,1,No Membership,1,618.57,23500.65,22.0,0,M,City,23.0
1034,0,Premium Membership,1,760.54,10419.3,21.0,0,M,Town,28.0
224,1,Basic Membership,1,1078.986316286567,49232.32,18.0,0,M,Village,44.0
666,1,Basic Membership,1,504.16,21180.2,,0,F,Town,10.0
565,0,Premium Membership,1,785.62,18628.91,16.0,0,M,,20.0
10,1,Gold Membership,1,629.76,5368.86,21.0,1,F,City,54.0
882,0,Premium Membership,1,785.93,40442.8,13.0,1,F,City,61.0
689,1,No Membership,1,671.01,43810.95,18.0,0,M,Town,33.0
1037,1,No Membership,1,652.21,19321.18,9.0,1,F,City,62.0
1078,0,Gold Membership,1,,7622.98,23.0,0,F,City,24.0
1054,0,Gold Membership,1,707.54,2328.73,28.0,1,F,City,12.0
174,1,No Membership,1,641.3,7388.25,6.0,0,M,Town,13.0
787,1,Silver Membership,1,417.70613035464805,19235.55,16.0,1,F,Town,43.0
157,1,No Membership,1,655.71,31028.22,19.0,0,M,Town,58.0
461,1,Gold Membership,1,401.3633575678812,21052.35,18.0,1,M,,26.0
970,0,Silver Membership,0,734.14,28151.17,1.0,1,F,Village,40.0
134,1,No Membership,1,514.45,37200.03,,0,M,City,17.0
304,0,Platinum Membership,1,,38861.65,29.0,1,M,Town,52.0
815,0,Platinum Membership,1,791.29,5135.37,11.0,0,M,Town,56.0
557,0,Platinum Membership,1,719.73,8496.95,19.0,1,F,Town,15.0
160,1,No Membership,1,680.64,46414.77,16.0,1,M,City,38.0
797,1,Basic Membership,1,701.61,34842.35,9.0,1,M,City,19.0
253,0,Silver Membership,1,723.38,5950.33,28.0,1,F,Town,38.0
199,1,Basic Membership,1,578.64,28472.36,27.0,1,M,City,44.0
866,1,Basic Membership,1,1135.7976213497486,9301.93,25.0,0,M,Village,27.0
165,0,Platinum Membership,1,762.33,26415.11,29.0,0,M,Town,22.0
1023,1,Gold Membership,1,983.415079101438,19869.58,26.0,1,M,City,15.0
498,0,Platinum Membership,0,789.03,69741.58,6.0,1,M,Town,27.0
399,1,Basic Membership,1,1062.9327517597776,47076.33,7.0,0,M,,25.0
818,0,Premium Membership,1,710.31,26377.39,,1,F,City,26.0
277,0,Platinum Membership,0,,74668.1,10.0,0,M,City,15.0
276,0,Gold Membership,1,1219.0476714323163,10451.09,22.0,0,F,,16.0
255,1,No Membership,1,833.3849666181334,19906.0,10.0,0,F,City,30.0
601,1,Basic Membership,1,638.58,27774.16,6.0,1,M,,10.0
337,1,Silver Membership,1,680.33,3994.59,17.0,1,F,Town,20.0
543,0,Premium Membership,0,,51143.26,5.0,0,M,City,11.0
984,1,Gold Membership,1,708.83,5873.15,27.0,1,F,City,28.0
266,1,Basic Membership,1,,10220.91,9.0,0,F,Town,48.0
544,1,No Membership,1,696.09,11553.08,10.0,0,M,Village,64.0
4,0,Platinum Membership,1,380.9530722792077,29471.57,20.0,0,F,Town,37.0
1093,0,Silver Membership,1,742.06,16901.34,15.0,1,F,Town,23.0
711,0,Silver Membership,1,702.72,40739.2,11.0,1,M,City,33.0
797,0,Gold Membership,1,361.4393843653267,20247.2,,0,M,City,64.0
242,1,No Membership,1,672.65,19972.15,13.0,0,M,City,17.0
824,1,No Membership,1,627.26,10416.13,29.0,0,M,Town,15.0
624,1,Basic Membership,1,711.96,7860.94,17.0,1,M,,26.0
680,1,Basic Membership,1,642.01,33151.88,,0,M,Town,63.0
1004,1,Gold Membership,1,604.01,31726.13,1.01534857628004,1,F,City,15.0
109,0,Premium Membership,0,,41246.55,16.0,0,M,City,43.0
93,1,No Membership,1,600.72,10025.41,11.0,1,M,City,12.0
218,0,Premium Membership,1,743.94,26749.27,15.0,0,F,Town,58.0
121,0,Platinum Membership,1,715.2,8238.94,28.0,1,M,City,22.0
539,0,Premium Membership,0,765.74,10888.09,14.0,0,F,City,18.0
849,1,No Membership,1,942.5893499885316,39632.32,23.0,1,M,City,20.0
687,1,Silver Membership,1,719.04,39973.0,15.0,1,M,,55.0
282,1,Basic Membership,1,438.4100408566044,34617.48,,0,M,Town,12.0
165,1,No Membership,1,567.98,27629.79,40.32078170000701,1,M,City,40.0
435,1,No Membership,1,531.65,26352.02,22.0,1,M,Town,33.0
9,1,Silver Membership,1,670.45,32569.12,24.0,1,M,Village,64.0
1090,1,No Membership,1,630.88,13311.69,10.0,0,F,City,42.0
878,1,No Membership,1,,19912.52,25.0,0,M,City,18.0
420,1,Basic Membership,1,698.77,20261.67,6.0,0,M,Town,50.0
117,0,Premium Membership,1,782.41,18570.01,9.0,0,F,City,38.0
207,1,Silver Membership,1,649.97,32401.92,17.0,1,F,Town,33.0
78,1,Basic Membership,1,691.49,6046.89,20.0,0,F,Village,20.0
101,0,Premium Membership,1,990.4518874443872,8508.88,9.0,0,F,City,17.0
718,1,Basic Membership,1,71.29458201006184,10376.13,27.0,1,M,City,11.0
484,1,Basic Membership,1,,19522.73,27.0,0,M,Town,47.0
3,1,No Membership,1,651.47,6389.42,14.0,0,F,City,59.0
47,1,No Membership,1,696.36,17923.52,8.0,0,M,Town,59.0
637,0,Premium Membership,1,721.66,6728.83,15.0,1,F,City,27.0
1012,0,Premium Membership,1,790.95,49996.18,29.0,1,F,City,17.0
28,0,Gold Membership,0,706.65,82520.18,12.0,1,M,City,39.0
172,0,Premium Membership,1,704.22,31823.67,17.0,0,F,Town,48.0
322,0,Platinum Membership,1,1240.2998300096892,36063.45,22.0,1,F,Town,14.0
942,1,Basic Membership,1,417.6536354274314,33060.89,,0,M,City,59.0
713,1,No Membership,1,670.52,35412.81,18.0,0,F,Town,59.0
435,0,Silver Membership,1,798.42,31059.55,6.0,1,M,,43.0
873,1,No Membership,1,998.6434643089,19179.58,11.0,0,F,Town,60.0
355,1,Silver Membership,1,975.2551406395992,41148.49,44.72308932971197,0,F,City,42.0
850,0,Gold Membership,1,700.21,24615.51,18.0,1,F,,59.0
115,1,Basic Membership,1,500.4,45366.55,27.0,1,M,City,21.0
954,0,Silver Membership,1,747.94,1889.17,22.0,1,M,City,59.0
123,1,Gold Membership,1,658.15,37956.22,17.0,1,F,Town,18.0
135,1,Basic Membership,1,716.02,18386.46,,1,M,Town,57.0
759,0,Silver Membership,1,708.3,49626.68,,0,M,Town,54.0
1053,1,Basic Membership,1,594.14,23118.66,11.0,0,M,City,36.0
1037,0,Gold Membership,1,,46845.97,16.0,1,F,Town,58.0
383,0,Silver Membership,1,722.4,30408.07,12.0,0,F,City,37.0
236,1,No Membership,1,330.07787159228764,43896.06,11.0,0,M,Town,17.0
612,0,Gold Membership,0,787.38,17398.79,6.0,1,M,City,20.0
309,1,No Membership,1,375.23762029218886,22760.67,9.0,1,F,Town,12.0
1054,1,Silver Membership,1,714.82,40635.27,29.0,0,M,Town,57.0
544,0,Premium Membership,0,836.94,67667.49,14.0,0,F,,29.0
172,0,Gold Membership,1,,13700.32,5.0,0,M,,58.0
1047,1,Silver Membership,1,678.09,26987.37,29.0,1,M,City,52.0
437,0,Silver Membership,0,705.62,86920.32,6.0,1,M,Village,47.0
992,1,No Membership,1,583.39,7952.3,28.0,1,M,City,40.0
470,1,Basic Membership,1,522.27,33208.54,24.0,0,F,Village,54.0
306,1,Silver Membership,1,714.51,24104.52,10.0,0,F,Village,16.0
51,0,Gold Membership,1,792.62,6753.64,21.0,0,F,City,18.0
346,0,Silver Membership,1,782.43,19037.18,28.0,0,F,City,17.0
28,1,Basic Membership,1,603.65,7946.64,19.0,1,M,City,19.0
812,0,Gold Membership,0,799.19,55934.73,10.0,0,M,City,17.0
705,0,Premium Membership,1,215.4562062795516,26441.03,20.0,0,M,Town,45.0
270,1,Basic Membership,1,570.6,42740.93,26.0,1,M,City,25.0
14,1,Silver Membership,1,674.14,2945.47,,1,F,Town,27.0
906,1,No Membership,1,516.12,30953.38,6.0,1,F,Town,52.0
492,1,No Membership,1,583.44,48527.73,28.0,0,M,Village,55.0
315,1,Silver Membership,1,669.05,10171.87,8.0,0,M,Town,51.0
250,1,Basic Membership,1,,32830.12,14.0,1,F,Town,54.0
968,1,No Membership,1,685.69,49356.44,14.0,1,M,Village,59.0
608,1,No Membership,1,563.54,39314.99,14.0,1,F,Village,24.0
1019,0,Premium Membership,1,761.69,33681.1,52.93447403224442,0,M,Town,17.0
486,1,Basic Membership,1,579.01,27724.45,7.0,0,M,,47.0
857,1,No Membership,1,672.83,18097.99,17.0,0,M,Village,35.0
438,1,No Membership,1,,49144.63,,0,M,Village,14.0
581,0,Premium Membership,1,1096.8447982660628,36063.43,13.0,0,F,Town,35.0
220,1,Gold Membership,1,675.93,10563.31,18.0,1,F,Town,12.0
602,0,Gold Membership,0,803.92,68721.28,,1,M,Town,52.0
436,1,Silver Membership,1,313.18201972406933,26994.93,20.0,1,F,City,56.0
10,1,Basic Membership,1,690.42,15055.97,15.0,0,F,City,35.0
20,1,Basic Membership,1,682.34,14831.98,,0,F,City,59.0
553,0,Premium Membership,1,706.58,39001.98,,0,M,Town,24.0
515,0,Platinum Membership,0,770.75,56422.76,17.0,0,F,City,22.0
1078,1,Basic Membership,1,709.23,9796.82,27.0,1,M,City,40.0
574,0,Premium Membership,1,776.25,15058.39,29.0,0,M,City,44.0
465,1,Gold Membership,1,615.42,42329.53,,0,F,Town,59.0
601,1,No Membership,1,507.9,24956.34,19.0,1,M,Town,15.0
874,1,Silver Membership,1,626.45,26803.71,7.0,0,F,,14.0
996,1,Basic Membership,1,,41309.76,21.0,1,F,City,62.0
419,0,Gold Membership,1,742.02,47442.24,18.0,1,M,City,34.0
21,0,Premium Membership,1,713.45,30156.97,,1,F,Town,54.0
638,1,No Membership,1,,4597.48,13.0,1,M,,10.0
842,1,Basic Membership,1,543.71,38241.03,8.0,1,F,Town,59.0
1008,0,Platinum Membership,1,,7346.05,13.0,1,F,Town,54.0
920,0,Silver Membership,1,725.24,27604.96,16.0,1,M,Town,61.0
162,1,Basic Membership,1,,45712.9,25.0,1,F,Town,25.0
738,1,Silver Membership,1,702.59,42861.14,26.0,0,M,Town,47.0
717,1,No Membership,1,662.17,15133.64,13.0,0,M,,16.0
999,0,Silver Membership,0,1254.2481431515366,55351.33,19.0,0,M,Village,42.0
981,0,Gold Membership,1,727.13,29127.95,29.0,0,M,Town,64.0
633,1,Basic Membership,1,245.5860727991296,31899.86,5.0,0,M,City,57.0
891,0,Platinum Membership,0,,4461.45,16.0,0,F,,29.0
838,1,Basic Membership,1,555.16,1851.98,,1,M,City,37.0
552,0,Premium Membership,0,1366.673130780901,78082.16,18.0,1,F,Town,47.0
450,1,No Membership,1,694.06,10604.39,11.0,1,F,Village,58.0
878,1,Basic Membership,1,,3703.93,21.0,1,F,Town,47.0
335,1,No Membership,1,525.78,12110.94,16.0,1,M,Town,18.0
492,0,Silver Membership,0,724.72,10060.29,17.0,0,F,Town,55.0
572,0,Platinum Membership,1,180.87949901732705,13527.46,13.0,1,M,City,26.0
269,0,Gold Membership,1,710.05,40326.29,25.0,0,M,Town,40.0
303,1,Silver Membership,1,683.63,39720.55,21.0,1,F,Town,26.0
100,0,Gold Membership,1,779.96,35699.69,17.0,1,F,Town,48.0
422,0,Platinum Membership,1,740.62,9822.43,24.0,0,F,,36.0
477,1,Silver Membership,1,612.06,26008.94,15.0,0,M,Town,61.0
41,1,Basic Membership,1,954.1370080319208,16361.98,,0,F,Town,40.0
1056,1,No Membership,1,687.06,13440.55,23.0,1,F,City,28.0
326,1,Gold Membership,1,693.38,10356.88,,1,M,City,26.0
864,1,Gold Membership,1,659.45,20486.0,8.0,1,M,City,49.0
419,1,No Membership,1,648.28,5832.81,10.0,1,F,City,54.0
587,0,Premium Membership,1,710.13,22125.46,22.0,1,M,Town,35.0
884,0,Gold Membership,0,783.92,89328.2,5.0,0,M,Town,26.0
292,1,Basic Membership,1,1049.4664101183664,36836.12,5.0,0,M,Town,30.0
316,0,Silver Membership,0,731.32,10388.33,12.0,1,M,,47.0
